oscuras,2,0,0
ostenta,0,2,0
ostente,0,1,0
padecer,0,0,1
padrino,0,1,0
paisano,0,1,0
palabra,3,6,11
palacio,1,31,47
paladea,0,1,0
palaico,0,1,0
palanca,1,0,0
palidez,1,0,1
palizas,1,0,0
palmada,1,0,0
palmera,1,0,1
pandero,0,0,1
panzudo,3,0,0
papeles,2,5,0
paquete,0,1,0
parados,0,1,0
paramos,1,0,0
parando,0,1,1
pararon,1,0,0
parcela,1,0,0
parecen,2,1,0
pareces,1,0,0
paredes,2,5,2
parejas,2,0,0
parezca,0,4,0
partida,0,4,0
partido,1,2,1
pasaban,7,1,0
pasadas,1,2,1
pasados,2,4,3
pasamos,0,0,3
pasando,2,3,3
pasaron,3,4,9
paseaba,2,3,0
pasemos,0,3,0
pasillo,1,0,1
pasmosa,0,1,0
pastosa,0,1,0
patadas,0,2,0
pataleo,1,0,0
patatas,2,0,0
patente,0,1,0
pecador,0,2,0
pecados,0,5,1
pechera,1,0,0
pedazos,3,2,0
pedimos,0,1,0
pedirle,0,1,1
pegaban,2,0,0
pegadas,0,0,1
pegados,1,0,0
pegando,1,0,0
pegarle,0,0,1
pegarse,1,0,0
peinado,0,1,0
peladas,0,0,1
peligra,0,1,0
peligro,2,6,1
pelucas,0,0,1
penosas,2,0,0
penosos,0,0,1
pensaba,16,6,1
pensado,3,2,0
perchas,0,1,0
perdida,1,0,1
perdido,4,6,12
perdona,0,0,2
perdone,0,1,0
perdono,1,1,1
perecer,0,1,4
perfume,6,4,3
permiso,0,1,5
permita,0,4,1
permite,1,1,3
permito,0,1,3
persona,3,30,6
pesaban,1,0,0
pesadas,1,0,0
pesadez,0,1,0
pesados,1,2,0
pesares,0,1,1
pesaron,0,0,1
pescado,3,0,0
pesebre,0,0,2
pesetas,1,1,7
piadoso,0,0,1
pidiera,2,0,0
piedras,1,0,8
piensan,0,2,0
piensas,1,1,1
pierdan,0,0,1
piernas,8,3,5
pillete,0,1,0
pintado,0,1,0
pintura,0,1,0
piqueta,0,0,1
pisaban,0,1,0
pisadas,0,1,0
pisando,1,0,0
pistola,2,0,0
planeta,0,0,3
plantas,1,0,4
pliegos,0,2,0
poblada,1,1,0
poblado,0,1,0
pobreza,1,1,1
podamos,0,2,1
podemos,1,2,1
poderla,0,0,1
poderme,0,0,1
podrida,1,0,0
podrido,0,0,1
polilla,0,2,0
pomadas,0,0,1
ponerle,1,0,0
ponerme,0,0,2
ponerse,0,5,1
popular,0,2,1
poquita,1,0,0
poquito,2,0,0
portado,1,0,1
portera,0,0,1
portero,0,8,0
posible,2,2,6
postigo,0,2,0
potente,0,1,0
pradera,0,0,1
precian,0,1,0
preciso,1,7,3
pregona,0,0,1
premiar,0,1,0
prendas,0,4,1
prepara,0,1,0
prestar,0,1,1
primera,9,25,21
primero,5,12,6
privaba,0,0,1
probaba,1,0,0
procede,0,2,0
procura,0,1,0
procure,0,4,0
procuro,0,1,0
produce,0,3,3
produjo,1,4,1
proezas,0,2,0
profesa,0,2,0
profeta,0,0,5
prohibo,0,0,1
project,0,1,0
prologo,0,1,0
promesa,0,0,3
prometo,0,0,3
propias,1,2,3
propios,0,8,6
propone,0,1,0
propuso,0,1,0
protege,0,1,0
proteja,0,1,0
pruebas,0,9,0
puchero,1,0,0
pudiera,3,8,4
pudiese,0,0,5
pudiste,0,0,1
pueblos,2,3,11
puertas,3,7,11
puestas,0,1,0
puestos,0,2,1
puntual,0,1,0
pupilas,1,1,2
pusiera,1,1,1
pusimos,0,0,2
quedaba,13,8,3
quedado,1,2,3
quedara,0,1,0
quedase,0,0,1
quejaba,1,0,0
quejado,1,1,0
quemado,0,1,1
querida,0,6,0
querido,4,7,11
quiebre,0,0,1
quienes,0,9,6
quieras,0,0,2
quieren,3,4,2
quieres,1,3,7
quietas,0,1,0
quimera,1,0,0
quitaba,1,1,0
quitado,1,1,0
rabillo,0,1,0
radical,0,1,0
ramajes,1,0,0
rapidez,0,8,1
rascaba,0,1,0
rasgaba,2,0,0
rasgase,1,0,0
razones,3,1,1
realcen,0,1,0
realeza,0,0,1
realiza,0,1,0
rebelde,0,2,0
recelos,0,1,0
recibir,0,9,1
recitar,0,0,1
recobra,0,0,2
recobre,0,0,2
recogen,0,1,0
recoger,0,1,1
recurso,1,0,2
redonda,2,0,0
redondo,2,0,2
referir,0,1,0
refiere,0,0,1
reflejo,1,2,0
reflujo,0,1,0
reforma,0,1,0
refugio,1,0,0
regaban,0,0,1
regalar,0,0,1
regando,1,0,0
regnier,0,0,1
regresa,0,0,1
regreso,1,0,1
regular,0,2,0
rehuyen,1,0,0
reinaba,3,3,0
reinado,0,2,0
reirnos,0,0,1
relatar,1,1,0
relatos,0,0,8
release,0,1,0
relieve,1,0,0
relleno,0,0,1
relucir,0,0,1
remedar,0,1,0
remedia,0,1,0
remedio,2,2,11
remotos,0,0,2
remover,0,1,0
renacer,0,3,0
rendido,0,3,5
reniega,0,0,1
reparar,0,3,0
reparas,0,1,0
reparta,0,1,0
repasar,1,1,0
repente,2,3,1
repetir,1,0,0
repleta,2,0,2
repleto,2,1,0
reponer,0,1,0
reposar,1,0,0
rescate,0,0,2
reserva,1,0,1
reservo,0,0,1
residuo,0,1,0
resorte,1,0,0
respeto,2,9,1
resulta,1,1,0
resulte,0,2,0
resumen,0,3,0
retablo,1,0,0
retando,0,1,0
retraso,0,1,0
retrato,0,4,0
reunida,1,0,0
revelan,0,0,1
revelar,0,2,3
revisar,0,0,1
reviste,0,1,1
revivir,0,3,0
rezando,1,1,0
ribazos,3,0,0
ricardo,0,1,0
riesgos,1,1,0
rigidez,1,0,0
rigores,0,1,0
riqueza,2,0,2
rizadas,1,0,0
robados,0,1,0
robando,0,1,0
robarle,0,1,0
robarme,0,1,0
robaron,1,0,0
robasen,1,0,0
robusto,0,0,3
rocines,1,0,0
rodaban,1,0,0
rodamos,1,0,0
rodando,1,0,0
rodaron,1,0,0
rodeaba,0,1,1
rodeada,1,0,0
rodeado,2,3,2
rodilla,0,1,0
rogaron,0,0,1
rogarte,0,0,1
rojizas,1,0,0
romanos,0,1,1
rondaba,1,0,0
roperos,0,0,2
rosadas,0,1,0
rosario,2,1,0
rostros,1,4,0
royendo,1,0,0
rozaban,0,1,0
rozados,1,0,0
rozando,1,1,0
rubores,0,1,0
rugidos,0,3,0
ruidoso,1,1,0
rumboso,0,1,0
rumores,1,0,0
ruptura,0,0,2
sabemos,0,1,2
saberlo,1,0,0
saberse,1,0,0
sacaban,3,0,0
sacadas,0,0,1
sacados,0,1,1
sacando,4,1,2
sacarla,0,0,1
sacarle,0,1,0
sacaron,0,2,1
sacarse,0,2,0
sacarte,0,0,1
saciado,0,1,0
sacudir,0,1,1
sagrada,0,2,1
sagrado,0,4,1
salario,0,0,1
salidos,0,2,0
saliera,1,2,0
saliese,1,0,0
salimos,0,0,5
salirle,1,0,0
salones,2,7,1
saltaba,5,2,0
saludar,0,2,3
saludos,0,2,2
salvaba,1,0,0
salvado,2,2,5
salvaje,0,1,0
saquito,1,0,2
sastres,0,0,3
secarse,1,0,0
secreta,0,0,2
secreto,0,6,8
sedosas,1,0,0
segando,1,0,0
seguida,2,0,62
seguido,2,2,1
segunda,2,2,19
segundo,1,0,11
seguros,0,0,1
selecta,0,0,1
semanas,2,0,0
semilla,0,0,1
semitas,0,0,1
sentaba,2,0,0
sentada,0,1,2
sentado,4,1,8
sentara,0,1,1
sentase,0,0,1
sentido,2,2,3
separan,0,1,0
separar,0,1,0
seremos,0,1,0
serenos,0,1,0
servido,0,2,2
sesenta,2,1,2
setenta,2,1,2
sevilla,0,2,0
siempre,35,50,20
sientas,0,0,2
sienten,0,1,0
sientes,0,1,0
silbido,2,0,0
simples,1,3,1
sindbad,0,0,2
sistema,0,2,0
situada,0,0,4
situado,0,1,1
sobrino,0,0,2
socorro,0,1,0
sofocar,1,0,0
soldado,1,4,0
soledad,2,0,5
solemne,2,0,0
soltaba,1,0,0
soltera,1,0,0
soltero,0,0,1
sombras,1,4,0
sonaban,5,1,0
sonando,2,0,0
sonaron,2,6,0
sondear,1,1,0
sonetos,0,1,0
sonidos,1,2,1
sonoras,0,1,0
sonrisa,10,8,6
soplaba,3,0,1
soplado,1,0,0
sorbete,0,0,1
sordina,0,0,2
sosiego,0,0,1
soslayo,0,1,0
sostuve,0,0,1
sotanas,1,4,0
spanish,0,1,0
sublime,0,3,1
sucesos,0,9,1
sudario,0,0,2
sueltas,0,0,1
suertes,1,0,0
sufrida,1,0,1
sufrido,1,0,3
sujetar,1,0,0
sujetos,0,2,0
sultana,0,0,1
sunnita,0,0,1
superar,0,0,1
supiera,0,3,1
supiese,0,0,2
suplico,0,0,2
supones,0,0,1
suprema,0,1,0
supremo,0,1,0
surcada,0,1,0
surcado,0,2,0
surgido,0,1,0
suspiro,1,1,0
susurro,0,2,0
sutiles,0,0,2
taberna,4,2,0
talegos,1,0,0
talento,0,5,2
tallaba,0,1,0
tallada,0,1,0
tampoco,0,10,3
taparon,1,0,0
taparse,1,0,0
tapices,0,0,7
tardaba,0,0,1
tardado,0,0,1
tartana,5,0,0
tejados,0,2,0
tejidas,0,0,1
temblar,1,0,1
temible,2,0,0
temiera,4,0,0
temores,0,0,1
tenaces,0,1,0
tenazas,0,1,0
tendida,1,1,3
tendido,3,1,5
tenemos,2,7,4
tenerle,0,1,1
tenerme,0,1,0
tentado,0,2,0
tentase,1,0,0
tercera,2,2,15
tercero,0,0,2
termina,0,1,4
termine,0,2,0
ternero,0,0,5
terreno,0,2,0
tersura,1,0,0
tesoros,0,0,2
testero,0,0,1
testigo,1,1,2
tiemble,0,1,0
tiemblo,0,1,0
tiempos,10,14,1
tiendas,0,0,4
tientas,1,1,0
tiernas,0,1,0
tierras,0,1,1
timidez,1,0,1
timonel,1,0,0
tinayre,0,0,1
tiraban,1,0,0
tirando,1,1,1
tirarle,0,1,0
tiraron,2,0,0
tirasen,2,0,0
tiroteo,0,1,0
tizones,0,0,1
tocaban,1,1,1
tocador,0,2,0
tocando,0,2,0
tocante,0,2,0
tocarle,2,0,0
tocasen,1,0,0
tolerar,0,1,1
tomaban,1,0,0
tomamos,0,0,1
tomando,2,5,3
tomarlo,1,0,0
tomarme,0,0,1
tomaron,1,0,0
tomarse,0,2,0
tomemos,0,0,1
tonillo,0,2,0
topando,0,1,0
torcida,1,0,0
torpeza,1,0,0
tortura,0,0,2
tostaba,1,0,0
tozudos,1,0,0
trabaja,1,1,1
trabajo,7,5,3
trabuco,0,3,0
traduce,0,0,1
traedle,0,0,1
traerla,0,1,0
traerlo,0,0,1
tragaba,1,0,0
tragado,2,1,0
tragara,0,1,0
traidor,0,1,1
traigan,1,0,1
trajera,0,1,0
trajese,0,0,2
trampas,0,1,0
trances,1,0,0
trasera,0,0,1
trasero,0,0,2
trataba,4,0,0
tratado,1,1,0
tratara,1,0,0
tratase,0,1,0
trazaba,1,0,0
trechos,0,1,0
treinta,7,1,1
tribuna,0,1,0
trienio,0,1,0
tristes,2,2,1
triunfe,0,1,0
triunfo,2,4,1
trocose,1,0,0
trotado,1,0,0
truenos,0,1,0
tuertos,0,0,5
tupidas,1,0,0
turbado,0,1,1
tuviera,2,2,0
tuviese,0,0,2
tuvimos,1,1,0
tuviste,0,0,4
unieron,0,1,0
untarme,0,0,1
untarte,0,0,1
ustedes,4,6,0
vacante,0,1,0
vagando,1,0,0
vagones,2,0,0
valerio,0,0,1
valerme,0,0,1
valiosa,0,1,0
valioso,0,1,0
vampiro,0,0,5
vanidad,0,1,0
vapores,2,0,0
varales,1,0,0
varonil,0,4,0
vayamos,0,2,0
vecinas,6,1,0
vecinos,11,5,2
veladas,1,0,0
velador,0,1,0
velaran,0,0,1
velasco,0,0,1
velillo,2,0,2
velloso,1,0,0
veloces,0,1,0
vencida,3,1,0
vencido,1,1,1
vendido,0,1,0
vengues,0,0,1
venidas,1,1,0
venimos,0,1,0
ventaja,0,1,0
ventana,0,6,1
verdugo,2,1,3
veremos,0,2,2
versada,0,0,2
versado,0,1,1
vestida,3,0,3
vestido,1,5,4
veteada,1,0,0
vetusto,0,1,0
viajaba,2,0,0
viajado,0,0,1
viajero,2,0,1
vicario,0,3,1
vicente,0,3,2
vidrios,0,3,0
vientos,1,1,1
vientre,6,0,2
viniera,2,1,1
viniste,0,0,3
viriles,0,0,1
visajes,0,1,0
visible,1,2,0
visires,0,0,6
visitar,1,3,5
visitas,1,6,1
vistoso,0,1,0
vitales,0,0,1
vitoria,0,1,0
viveros,2,0,0
vividas,0,0,1
viviera,1,0,0
vivimos,0,0,6
volando,1,0,3
volumen,0,0,5
vomitar,0,0,1
voraces,1,0,0
vueltas,0,0,4
vuelvan,0,1,0
vuelvas,0,0,4
vuelven,0,0,1
vuelves,0,0,5
vuestra,1,34,15
vuestro,0,4,6
zamarra,1,0,0
zapatos,2,4,0
zobeida,0,0,10
zozobra,0,2,0
zumbaba,1,0,0
